"ID","Player","Team","Position","Rookie","RkOv","Status","Opponent","FPts","FP/G","FG-","3PTM","FT-","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*06moa*","Roman Sorkin","(N/A)","PF,F","","1600","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0389e*","James Southerland","(N/A)","SF,F","","1601","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0622d*","Matteo Spagnolo","(N/A)","SG,G","","1602","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qsw*","Ray Spalding","(N/A)","PF,F","","1603","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qs7*","Omari Spellman","(N/A)","PF,F,C","","1604","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uj2*","Jaden Springer","(N/A)","PG,G","","1605","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qt8*","Cassius Stanley","(N/A)","SG,G","","1606","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xhv*","Jonathan Stark","(N/A)","PG,G","","1607","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03e6l*","Nik Stauskas","(N/A)","SG,G","","1608","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hso*","Jake Stephens","MIL","C","R","1609","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*01uza*","Lance Stephenson","(N/A)","SF,F","","1610","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mp0*","Isaiah Stevens","(N/A)","PG,G","","1611","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qsj*","Lamar Stevens","(N/A)","PF,F","","1612","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06qdx*","Erik Stevenson","(N/A)","PG,SG,G","","1613","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05xcn*","DJ Steward","(N/A)","SG,G","","1614","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05wvy*","D.J. Stewart","(N/A)","PG,SG,G","","1615","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xge*","Elijah Stewart","(N/A)","SG,G","","1616","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*078g2*","Kobe Stewart","(N/A)","SG,G","R","1617","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03ku8*","David Stockton","(N/A)","PG,G","","1618","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03e71*","Jarnell Stokes","(N/A)","PF,F","","1619","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03llt*","Diamond Stone","(N/A)","C","","1620","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*076un*","Peter Suder","(N/A)","SG,G","R","1621","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0480c*","Rasheed Sulaimon","(N/A)","SG,G","","1622","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nfl*","Jared Sullinger","(N/A)","PF,F,C","","1623","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04exf*","Edmond Sumner","(N/A)","SG,G","","1624","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qvh*","Dwayne Sutton","(N/A)","SF,PF,F","","1625","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04ewq*","Caleb Swanigan","(N/A)","PF,F,C","","1626","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0623n*","Cole Swider","(N/A)","SF,F","","1627","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ya8*","Craig Sword","(N/A)","SG,G","","1628","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03wqx*","Keifer Sykes","(N/A)","PG,SG,G","","1629","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05x7f*","Anthony Tarke","(N/A)","SG,G","","1630","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03e77*","Edy Tavares","(N/A)","C","","1631","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059ws*","BJ Taylor","(N/A)","PG,G","","1632","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*048yg*","Isaiah Taylor","(N/A)","PG,G","","1633","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qzj*","Marlon Taylor","(N/A)","SG,G","","1634","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uuj*","Terry Taylor","(N/A)","PF,F","","1635","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*079yr*","Wade Taylor","IND","PG,SG,G","","1636","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uux*","MaCio Teague","(N/A)","SG,G","","1637","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nft*","Marquis Teague","(N/A)","PG,G","","1638","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*07240*","Jahmyl Telfort","(N/A)","SF,PF,F","","1639","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*01ng2*","Garrett Temple","(N/A)","SG,G","","1640","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mo4*","Christian Terrell","(N/A)","PG,G","","1641","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xhw*","Jared Terrell","(N/A)","PG,G","","1642","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xk5*","Emanuel Terry","(N/A)","SF,PF,F","","1643","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qth*","Tyrell Terry","(N/A)","PG,G","","1644","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qzo*","Jon Teske","(N/A)","C","","1645","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04hoo*","Daniel Theis","(N/A)","C","","1646","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0393m*","Adonis Thomas","(N/A)","SF,PF,F","","1647","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qyv*","Brodric Thomas","(N/A)","SG,G","","1648","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uj1*","Cameron Thomas","(N/A)","SG,G,SF,F","","1649","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qsf*","Khyri Thomas","(N/A)","SG,G","","1650","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*052q1*","Matt Thomas","(N/A)","SG,G","","1651","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05wkc*","Ethan Thompson","(N/A)","SG,G","","1652","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*027om*","Tristan Thompson","(N/A)","C","","1653","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ujb*","JT Thor","(N/A)","PF,F","","1654","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04exb*","Sindarius Thornwell","(N/A)","SG,G","","1655","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03zl0*","Jarvis Threatt","(N/A)","PG,G","","1656","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qwu*","Killian Tillie","(N/A)","C","","1657","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ya9*","Justin Tillman","(N/A)","SF,F","","1658","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05xnb*","Jeremiah Tilmon","(N/A)","C","","1659","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06cf3*","Drew Timme","(N/A)","PF,F,C","","1660","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qze*","Tres Tinkle","(N/A)","SF,F","","1661","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*044te*","Mike Tobey","(N/A)","C","","1662","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uj5*","Isaiah Todd","(N/A)","PF,F","","1663","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03l5d*","Yuki Togashi","(N/A)","PG,G","","1664","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03r8b*","J.P. Tokoto","(N/A)","SF,F","","1665","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mpg*","Keisei Tominaga","(N/A)","PG,G","","1666","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hn1*","Au'Diese Toney","(N/A)","PG,SG,G","","1667","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06v8i*","Alex Toohey","GS","PF,F","","1668","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qz0*","Jake Toolson","(N/A)","SG,G","","1669","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06cep*","Jacob Toppin","(N/A)","SF,F","","1670","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059q7*","Juan Toscano-Anderson","(N/A)","SF,F","","1671","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03se3*","Axel Toupane","(N/A)","SG,G","","1672","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*07946*","Trey Townsend","(N/A)","SF,PF,F","","1673","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mme*","Armel Traore","(N/A)","SF,PF,F","","1674","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0622j*","Luke Travers","(N/A)","SG,G","","1675","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hpn*","Reid Travis","(N/A)","PF,F","","1676","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03wo8*","Travis Trice II","(N/A)","SG,G","","1677","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03lgk*","Allonzo Trier","(N/A)","SG,G","","1678","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04l9b*","Melo Trimble","(N/A)","PG,G","","1679","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qye*","Jahlil Tripp","(N/A)","SF,PF,F","","1680","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06ceu*","Azuolas Tubelis","(N/A)","PF,F","","1681","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mov*","Jordan Tucker","(N/A)","SF,PF,F","","1682","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02q81*","P.J. Tucker","(N/A)","SF,F","","1683","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059qe*","Rayjon Tucker","(N/A)","SG,G","","1684","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hru*","Ryan Turell","(N/A)","SF,PF,F","","1685","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qxt*","Breein Tyree","(N/A)","PG,SG,G","","1686","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06ccx*","Hunter Tyson","(N/A)","PF,F","","1687","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042nu*","Tyler Ulis","(N/A)","PG,G","","1688","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*065ve*","Stanley Umude","(N/A)","SG,G","","1689","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03wkm*","Robert Upshaw","(N/A)","C","","1690","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04576*","Jarrod Uthoff","(N/A)","SF,PF,F","","1691","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*027oo*","Jonas Valanciunas","(N/A)","C","","1692","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042na*","Denzel Valentine","(N/A)","SG,G","","1693","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hi8*","Vincent Valerio-Bodon","(N/A)","SF,PF,F","","1694","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*064s5*","Chandler Vaudrin","(N/A)","PG,SG,G","","1695","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03r7f*","Rashad Vaughn","(N/A)","SG,G,SF,F","","1696","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mo3*","Santiago Vescovi","(N/A)","PG,G","","1697","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04exk*","Aleksandar Vezenkov","(N/A)","PF,F","","1698","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05rzi*","Luca Vildoza","(N/A)","PG,G","","1699","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05g3q*","Gabe Vincent","(N/A)","PG,G","","1700","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05r0e*","Christian Vital","(N/A)","SG,G","","1701","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03apw*","Noah Vonleh","(N/A)","PF,F,C","","1702","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uue*","Ishmail Wainright","(N/A)","SF,F","","1703","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nf4*","Dion Waiters","(N/A)","SG,G,SF,F","","1704","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03wp1*","Corey Walden","(N/A)","PG,G","","1705","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06fk6*","Jordan Walker","(N/A)","PG,SG,G","","1706","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uwr*","M.J. Walker","(N/A)","SG,G","","1707","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*01sc8*","John Wall","(N/A)","PG,G","","1708","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*065b8*","Keaton Wallace","ATL","PG,G","","1709","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042oj*","Tyrone Wallace","(N/A)","PG,SG,G","","1710","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04jw8*","Derrick Walton","(N/A)","PG,G","","1711","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mok*","Tyson Ward","(N/A)","SF,F","","1712","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*048tg*","Jameel Warney","DAL","SF,F","","1713","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03bxn*","T.J. Warren","(N/A)","SF,F","","1714","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03xmk*","Julian Washburn","(N/A)","SF,F","","1715","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uuh*","Duane Washington","(N/A)","SG,G","","1716","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0621s*","TyTy Washington","LAC","PG,G","","1717","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06qf5*","Warren Washington","(N/A)","SF,PF,F","","1718","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xhy*","Yuta Watanabe","(N/A)","SF,F","","1719","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05yoh*","Lindy Waters","(N/A)","SG,G,SF,F","","1720","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051pv*","Tremont Waters","(N/A)","PG,G","","1721","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mm0*","Anton Watson","(N/A)","SF,F","","1722","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05xoa*","Ibi Watson","(N/A)","SG,G","","1723","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xlm*","Paul Watson","(N/A)","SG,G,SF,F","","1724","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051pt*","Quinndary Weatherspoon","(N/A)","SG,G","","1725","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0484j*","James Webb III","(N/A)","SF,F","","1726","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03xlt*","Briante Weber","(N/A)","PG,G","","1727","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05xnf*","Romeo Weems","(N/A)","SF,F","","1728","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04qsy*","Thomas Welsh","(N/A)","C","","1729","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0621o*","Blake Wesley","(N/A)","PG,SG,G","","1730","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03zl1*","Byron Wesley","(N/A)","SG,G","","1731","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qzn*","Kaleb Wesson","(N/A)","PF,F,C","","1732","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*005kc*","Russell Westbrook","(N/A)","PG,SG,G","","1733","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*064s7*","Isaiah Whaley","(N/A)","SF,PF,F","","1734","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06rur*","Phillip Wheeler","(N/A)","SF,PF,F","","1735","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04l1t*","Andrew White","(N/A)","SF,F","","1736","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06305*","Fabian White","(N/A)","SF,PF,F","","1737","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*062sr*","Jack White","(N/A)","SF,F","","1738","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*043vx*","Okaro White","(N/A)","SF,PF,F","","1739","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*042o1*","Isaiah Whitehead","(N/A)","PG,SG,G","","1740","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06ca7*","Cam Whitmore","(N/A)","SF,PF,F","","1741","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qyt*","Kahlil Whitney","(N/A)","SF,F","","1742","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06mo5*","Jimmy Whitt","(N/A)","PG,G","","1743","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qvy*","Greg Whittington","(N/A)","SF,PF,F","","1744","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05ujf*","Joe Wieskamp","(N/A)","SF,F","","1745","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0590m*","Lindell Wigginton","(N/A)","PG,G","","1746","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03sir*","Scottie Wilbekin","(N/A)","PG,G","","1747","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04iy9*","Jacob Wiley","(N/A)","PG,G","","1748","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03z95*","Alan Williams","(N/A)","PF,F,C","","1749","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*07242*","Brice Williams","(N/A)","SG,G,SF,PF,F","","1750","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0666j*","Bryson Williams","(N/A)","SF,PF,F","","1751","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06668*","Donovan Williams","(N/A)","SG,G","","1752","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06ps6*","Jaylin Williams","(N/A)","SF,PF,F","","1753","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04xgk*","Johnathan Williams","(N/A)","PF,F","","1754","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hqr*","KJ Williams","(N/A)","PF,F","","1755","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06l10*","Malik Williams","(N/A)","C","","1756","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0664y*","Nate Williams","GS","SG,G","","1757","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04jw3*","T.J. Williams","(N/A)","SG,G","","1758","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*065px*","Trevion Williams","(N/A)","SF,PF,F,C","","1759","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*045qi*","Troy Williams","(N/A)","SG,G,SF,F","","1760","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*0622a*","Vince Williams","(N/A)","PG,SG,G,SF,F","","1761","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04exi*","Nigel Williams-Goss","(N/A)","PG,G","","1762","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06hre*","Bryce Wills","(N/A)","SG,G","","1763","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*04ewi*","D.J. Wilson","(N/A)","PF,F","","1764","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*048yh*","Kyle Wiltjer","(N/A)","PF,F","","1765","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051p6*","Dylan Windler","(N/A)","SF,F","","1766","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03nwi*","Justise Winslow","(N/A)","SF,F","","1767","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qua*","Cassius Winston","(N/A)","PG,G","","1768","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059qd*","Todd Withers","(N/A)","PF,F","","1769","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06cd5*","Isaiah Wong","(N/A)","SG,G","","1770","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03nwq*","Christian Wood","(N/A)","PF,F","","1771","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06ptn*","Moses Wood","(N/A)","SF,PF,F","","1772","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05qtw*","Robert Woodard","(N/A)","SG,G,SF,F","","1773","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*06moq*","Trey Woodbury","(N/A)","PG,SG,G","","1774","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*059cn*","Kenny Wooten","(N/A)","PF,F","","1775","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*03r7h*","Delon Wright","(N/A)","PG,SG,G","","1776","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05uuw*","McKinley Wright","(N/A)","PG,G","","1777","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*05wqi*","Moses Wright","(N/A)","PF,F","","1778","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*051px*","Justin Wright-Foreman","(N/A)","PG,G","","1779","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
"*02nfp*","Tony Wroten","(N/A)","PG,SG,G","","1780","FA","","0","0","0","0","0","0","0","0","0","0","0","0.0","0"
